---,PrjName,PrjAssetPath,AttackID,GrapID,HitGroup,HitCheckThis,HitCheckPlayer,HitCheckMob,HitCheckBuilding,HitCheckObject,HitCheckShield,InitSpeed,LimitSpeed,FinalSpeed,InitSpeedKeepTime,SpeedUpTime,LimitSpeedKeepTime,FinalSpeedUpTime,Gravity,InitPitch,InitYaw,ForceTargetPitch,ForceTargetYaw,ApplyOwnerPitch,ApplyOwnerYaw,ApplyOwnerRoll,InitSizeX,InitSizeY,InitSizeZ,InitRadius,InitScale,MaxScale,ScaleTime,LifeSpan,StopAfterLifeSpan,LimitMoveLength,AddLimitMoveLength,CrossBreakExtensionRate,MultiHitMaxPlayer,MultiHitMaxNotPlayer,MultiHitInterval,HitCharaProc,HitBGProc,HitBgCharaProc,HitShieldProc,LimitMoveLengthProc,DestroyOwnerDie,IgnorePreHitCheck,DistanceAttenuation,DistanceAttenuation_Max,DistanceAttenuation_MinDamageRate,StrongholdDistanceAttenuation,DodgeCheckEnable,IsHyperHoming,HomingNearOutLookAngle,HomingNearOutLookRange,HomingFarOutLookAngle,HomingFarOutLookRange,HorizontalHomingAbility_Start,HorizontalHomingAbility_End,HorizontalHomingAbility_Time,VerticalHomingAbility_Start,VerticalHomingAbility_End,VerticalHomingAbility_Time,HomingStartTime,HomingEndNearTargetRange,HomingEndTotalMovingDistance,HomingEndTime,IsHorizontalHomingSiteRate,IsVerticalHomingSiteRate,SuperHomingRate,TargetPositionOffset,MinRandomTargetOffset,MaxRandomTargetOffset,MinRandomTargetOffsetTime,MaxRandomTargetOffsetTime,RandomTargetOffsetNearLength,HorizontalVelocityRandomMin,HorizontalVelocityRandomMax,VerticalVelocityRandomMin,VerticalVelocityRandomMax,ShieldType,PrjVital,CoopProjectileID_LifeSpan,CoopProjectileID_HitChara,CoopProjectileID_HitBG,CoopProjectileID_Order,PierceEffectPath,IsObject,ShowHomingAlert,ReportFlag
Coop_PRJ_SentryGun_Coop01,ターレットBR (弾),/Game/Projectile/wp00071/BP_PrjSentryGunCoop01.uasset,211,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,40000,40000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,0.8,0,20000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,90,500,90,500,45,45,0,45,45,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Coop_PRJ_Grenade_Coop01,グルナード (爆発)　　　　　　　　　（手榴弾・AS左）,/Game/Projectile/wp00072/BP_PrjGrenadeCoop01.uasset,212,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,400,0.001,7.8,0.2,0.6,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_3WayGrenade_Coop01,手榴弾:3Way(爆発),/Game/Projectile/wp00073/BP_Prj3WayGrenadeCoop01.uasset,213,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,Ignore,Ignore,Die,Ignore,Stop,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_3WayGrenade_Etc01,手榴弾:3Way(爆発生成弾),/Game/Projectile/wp00073/BP_Prj3WayGrenadeEtc01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,5000,5000,0,-1,0,-1,-1,0,0,0,False,False,False,True,False,1,1,1,1,1,1,0,2,0,25000,0,1,0,0,0,Ignore,Straight,Die,Ignore,Stop,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,257,,False,False,False
Coop_PRJ_HealArea_Etc01,ソワン・ヒーリア　　　　　　　（ヒールエリア・SP左）,/Game/Projectile/wp00074/BP_PrjHealAreaEtc01.uasset,214,0,OwnerFriend,Hit,Friend,Through,Through,Through,Through,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,True,False,1,1,1,7000,1.2,1.2,0.3,10,0,0,0,1,9999,0,0.2,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,True,False,False
Coop_PRJ_LineBomb_Coop01,ボンバルド (爆発)　　　　　　　（ラインボム・AS左）,/Game/Projectile/wp00076/BP_PrjLineBombCoop01.uasset,215,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,0.1,4.3,0.3,0.5,0,0,0,1,20,0,0.1,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_LineBomb_Etc01,ボンバルド (爆発生成弾),/Game/Projectile/wp00076/BP_PrjLineBombEtc01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,10000,10000,0,-1,0,-1,-1,0,0,0,False,False,False,True,False,1,1,1,1,1,1,0,4,0,45000,0,1,0,0,0,Ignore,Straight,Straight,Stop,Stop,False,False,0,0,1,0,True,False,120,50000,120,50000,0,0,0,45,45,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,260,,False,False,False
Coop_PRJ_ShieldArea_Barrier01,デ・ファーリア　　　　　　　（シールドエリア・SP左）,/Game/Projectile/wp00077/BP_PrjShieldAreaBarrier01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,10,0.25,7,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,AllMighty,1500,0,0,0,0,,True,False,False
Coop_PRJ_Jammer_Coop01,ジャメル (爆発)　　　　　　　　　（ジャマー・SP左）,/Game/Projectile/wp00078/BP_PrjJammerCoop01.uasset,216,0,EnemyPlayer,Through,Enemy,Through,Through,Through,Through,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,10,0.5,4.5,0,0,0,1,99,99,0.5,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,True,False,False
Coop_PRJ_FireBomb_Coop01,バースト・ボム (爆発)　　　　　　（火炎爆弾・VG左）,/Game/Projectile/wp00080/BP_PrjFireBombCoop01.uasset,218,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,6.5,0.2,2,0,0,0,1,3,45,0.1,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,True,False,False
Coop_PRJ_GravityField_Etc01,グラビティフィールド,/Game/Projectile/wp00081/BP_PrjGravityFieldEtc01.uasset,219,0,EnemyPlayer,Through,Enemy,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,7000,1,1,0,10,0,0,0,1,9999,0,1,Ignore,Ignore,Die,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_Decoy_Character01,ドール (デコイ)　　　　　　　　　　　（デコイ・SP）,/Game/Projectile/wp00082/BP_PrjDecoyCharacter01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,500,0.001,2,0.5,10,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,500,0,0,0,0,,True,False,False
Coop_PRJ_Mine_Coop01,【設置型】機雷(爆発),/Game/Projectile/wp00083/BP_PrjMineCoop01.uasset,217,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,500,0.001,5,0.2,0.25,0,0,0,1,0,0,0,Ignore,Ignore,Die,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_TrapBeamNet_Coop01,エレクトリット　　　　　　　　（ビームネット・SP左）,/Game/Projectile/wp00085/BP_PrjTrapBeamNetCoop01.uasset,220,0,EnemyPlayer,Through,Enemy,Through,Through,Through,Through,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,True,False,1,1,1,500,0.5,5,0.3,7.2,0,0,0,1,0,0,0,Ignore,Die,Ignore,Ignore,Stop,False,True,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,True,False,False
Coop_PRJ_Drone_Coop01,ガレオン (弾)　　　　　　　　　　　（ドローン・SP）,/Game/Projectile/wp00087/BP_PrjDroneCoop01.uasset,221,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,25000,0,-1,0.2,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,2,0,30000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,30,500,90,500,45,45,0,45,45,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Coop_PRJ_TornadoArea_Coop01,テンペスト　　　　　　　　　　　　　　（竜巻・SP）,/Game/Projectile/wp00088/BP_PrjTornadoAreaCoop01.uasset,222,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,1,1,0,5,0,0,0,1,100,100,0.5,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,True,False,False
Coop_PRJ_Smoke_Coop01,煙幕(爆発),/Game/Projectile/wp00090/BP_PrjSmokeCoop01.uasset,0,0,EnemyPlayer,Through,Enemy,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,True,False,1,1,1,500,0.001,10,0.2,8,0,0,0,1,0,0,0,Ignore,Ignore,Die,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_DecoyType02_Character01,【設置型】中立デコイ(デコイ),/Game/Projectile/wp00095/BP_PrjDecoyType02Character01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,500,1,1,0,10,0,0,0,1,0,0,0,Ignore,Ignore,Die,Ignore,Die,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,150,0,0,0,255,,False,False,False
Coop_PRJ_Options_Character01,レイスレイヴ (装置)　　　　　（オプション・SP）,/Game/Projectile/wp00093/BP_PrjOptionsCharacter01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,500,1,1,0,13,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,True,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,1000,0,0,0,274,,False,False,False
Coop_PRJ_Options_Coop01,レイスレイヴ (弾),/Game/Projectile/wp00093/BP_PrjOptionsCoop01.uasset,223,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,25000,0,-1,0.2,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1,0,50000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,75,450,75,450,40,40,0,40,40,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Coop_PRJ_Options_Coop02,レイスレイヴ (回復弾),/Game/Projectile/wp00093/BP_PrjOptionsCoop02.uasset,224,0,FriendPlayer,Through,Friend,Through,Through,Through,Enemy,35000,35000,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,3,0,50000,0,1,0,0,0,Die,Die,Die,Die,Die,False,False,0,0,1,0,False,True,180,100000,180,100000,180,180,0,180,180,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Coop_PRJ_OptionsShield_Barrier02,シールドヴァイト (シールド部分・付与),/Game/Projectile/wp00097/BP_PrjOptionsShieldBarrier02.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,500,1,1,0,10,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,0,None,0,0,0,0,0,0,0,0,0,AllMighty,560,0,0,0,0,,False,False,False
Coop_PRJ_SentryGunType03_Character01,ターレットMI (発射台)　　　　　　（ターレット・AS）,/Game/Projectile/wp00100/BP_PrjSentryGunType03Character01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,100,1,1,0,17,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,300,0,0,0,278,,True,False,False
Coop_PRJ_SentryGunType03_Coop01,ターレットMI (弾),/Game/Projectile/wp00100/BP_PrjSentryGunType03Coop01.uasset,225,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,1000,15000,0,-1,0.5,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,0.6,0.8,0.7,2.5,0,50000,0,1,0,0,0,Die,Die,Die,Die,StopDie,False,False,0,0,1,0,True,False,120,50000,120,50000,91,91,0,91,91,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,279,279,279,0,,False,False,True
Coop_PRJ_SentryGunType03_Coop02,ターレットMI (爆発),/Game/Projectile/wp00100/BP_PrjSentryGunType03Coop02.uasset,226,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,3,0.2,0.25,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_ShieldAreaType02_Barrier01,シールドエリアかぼちゃ(盾),/Game/Projectile/wp00101/BP_PrjShieldAreaType02Barrier01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,10,0.25,15,0,0,0,1,0,0,0,Ignore,Ignore,Die,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,AllMighty,600,0,0,0,0,,False,False,False
Coop_PRJ_PulseGunType02_Coop01,パルスガン(クラッカー)(爆発),/Game/Projectile/wp00109/BP_PrjPulseGunType02Coop01.uasset,227,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,500,0.001,3,0.2,0.25,0,0,0,1,0,0,0,Ignore,Ignore,Die,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_SatelliteMortarType02_Bullet01,衛星迫撃砲(タライ)(弾),/Game/Projectile/wp00112/BP_PrjSatelliteMortarType02Bullet01.uasset,228,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,40000,0,0.4,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,1,1,1,0,30,0,1000000,0,1,0,0,0,Ignore,Die,Die,Ignore,StopDie,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,283,283,283,0,,False,False,True
Coop_PRJ_SatelliteMortarType02_Coop01,衛星迫撃砲(タライ)(爆発),/Game/Projectile/wp00112/BP_PrjSatelliteMortarType02Coop01.uasset,229,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,500,0.001,5,0.2,0.25,0,0,0,1,0,0,0,Ignore,Ignore,Die,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_PlasmaGunType02_Coop01,プラズマガン(サポート)(爆発),/Game/Projectile/wp00116/BP_PrjPlasmaGunType02Coop01.uasset,230,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,True,True,True,1,1,1,500,0.001,3,0.2,1,0,0,0,1,10,10,0.1,Ignore,Ignore,Die,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_3WayGrenadeType02_Coop01,鯉のぼり3way(爆発),/Game/Projectile/wp00117/BP_Prj3WayGrenadeType02Coop01.uasset,231,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,Ignore,Ignore,Die,Ignore,Stop,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_3WayGrenadeType02_Etc01,鯉のぼり3way(爆発生成弾),/Game/Projectile/wp00117/BP_Prj3WayGrenadeType02Etc01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,5000,5000,0,-1,0,-1,-1,0,0,0,False,False,False,True,False,1,1,1,1,1,1,0,2,0,25000,0,1,0,0,0,Ignore,Straight,Die,Ignore,Stop,False,False,0,0,1,0,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,1.2,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,285,,False,False,False
Coop_PRJ_RocketLauncherType03_Coop01,単装導弾 三皇 (爆発)　　　　　（三連ロケラン・AS）,/Game/Projectile/wp00122/BP_PrjRocketLauncherType03Coop01.uasset,232,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,3,0.2,0.25,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_HarpoonGunType02_Coop01,ハープーン・フォール (爆発)　　　（ハープーン・AS）,/Game/Projectile/wp00129/BP_PrjHarpoonGunType02Coop01.uasset,233,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,3,0.2,0.25,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_GrenadeType02_Coop01,グルナード・F (爆発)　　　　　（手りゅう弾・SP左）,/Game/Projectile/wp00133/BP_PrjGrenadeType02Coop01.uasset,234,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,450,0.001,9,0.25,0.3,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_FireBombType02_Coop01,バースト・ボム改 (爆発・中心),/Game/Projectile/wp00140/BP_PrjFireBombType02Coop01.uasset,235,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,2,0.2,5.5,0,0,0,1,3,45,0.1,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,True,False,False
Coop_PRJ_FireBombType02_Coop02,バースト・ボム改 (爆発・左右),/Game/Projectile/wp00140/BP_PrjFireBombType02Coop02.uasset,236,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,2,0.2,6,0,0,0,1,3,45,0.1,Ignore,Ignore,Ignore,Ignore,Stop,False,True,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,True,False,False
Coop_PRJ_OptionsType02_Character01,レイスレイヴ -A(装置),/Game/Projectile/wp00141/BP_PrjOptionsType02Character01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,500,1,1,0,11.5,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,True,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,1000,0,0,0,293,,False,False,False
Coop_PRJ_OptionsType02_Coop01,レイスレイヴ -A(弾),/Game/Projectile/wp00141/BP_PrjOptionsType02Coop01.uasset,237,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,15000,25000,0,-1,0.2,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1,0,25000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,70,400,70,400,38,38,0,38,38,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Coop_PRJ_OptionsType03_Character01,レイスレイヴ -V(装置),/Game/Projectile/wp00142/BP_PrjOptionsType03Character01.uasset,0,0,None,Through,Through,Through,Through,Through,Enemy,0,0,0,-1,0,-1,-1,0,0,0,True,True,True,True,True,1,1,1,500,1,1,0,9,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Die,True,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,1000,0,0,0,295,,False,False,False
Coop_PRJ_OptionsType03_Coop01,レイスレイヴ -V(弾),/Game/Projectile/wp00142/BP_PrjOptionsType03Coop01.uasset,238,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,20000,35000,0,-1,0.2,-1,-1,0,0,0,True,True,True,True,True,1,1,1,1,1,1,0,1,0,25000,0,1,0,0,0,Ignore,Die,Die,Die,Die,False,False,0,0,1,0,True,False,70,400,70,400,40,40,0,40,40,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,True
Coop_PRJ_MultiRocketLauncher_Coop01,多連装導弾 冥鎚(爆発),/Game/Projectile/wp00202/BP_PrjMultiRocketLauncherCoop01.uasset,239,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.2,0.8,0.1,0.15,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_MultiRocketLauncherType02_Coop01,新・多連装導弾02(爆発),/Game/Projectile/wp00203/BP_PrjMultiRocketLauncherType02Coop01.uasset,240,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,0.5,0.2,0.25,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
Coop_PRJ_RocketLauncherType04_Coop01,新・単装導弾01(爆発),/Game/Projectile/wp00204/BP_PrjRocketLauncherType04Coop01.uasset,241,0,EnemyAll,Through,Enemy,Enemy,Enemy,Enemy,Enemy,0,0,0,-1,0,-1,-1,0,0,0,False,False,False,False,False,1,1,1,500,0.001,3,0.2,0.25,0,0,0,1,0,0,0,Ignore,Ignore,Ignore,Ignore,Stop,False,False,0,0,1,0,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,None,0,0,0,0,0,0,0,0,0,None,0,0,0,0,0,,False,False,False
