---,GachaId,RewardId,RewardName,GachaRealityId,Weight,Rate,ExchangeRewardId1,ExchangeRewardId2
2168,309,4071053,アンゼロイ・Ａ「海響」,3,1,0.916666666666667,1000040,9000005
2169,309,4071054,アンゼロイ・Ｌ「海響」,3,1,0.916666666666667,1000040,9000005
2170,309,4071055,アンゼロイ・Ｗ「海響」,4,1,0.5,1000040,9000005
2171,309,4081051,ディスドス・Ｈ「海響」,3,1,0.916666666666667,1000040,9000005
2172,309,4081052,ディスドス・Ｂ「海響」,3,1,0.916666666666667,1000040,9000005
2173,309,4081053,ディスドス・Ａ「海響」,3,1,0.916666666666667,1000040,9000005
2174,309,4081054,ディスドス・Ｌ「海響」,3,1,0.916666666666667,1000040,9000005
2175,309,4081055,ディスドス・Ｗ「海響」,4,1,0.5,1000040,9000005
2176,309,4091051,サブライガ・Ｈ「海響」,3,3,2.75,1000040,9000005
2177,309,4091052,サブライガ・Ｂ「海響」,3,3,2.75,1000040,9000005
2178,309,4091053,サブライガ・Ａ「海響」,3,3,2.75,1000040,9000005
2179,309,4091054,サブライガ・Ｌ「海響」,3,3,2.75,1000040,9000005
2180,309,4091055,サブライガ・Ｗ「海響」,4,3,1.5,1000040,9000005
2181,309,4101051,ファルマコン・Ｈ「海響」,3,1,0.916666666666667,1000040,9000005
2182,309,4101052,ファルマコン・Ｂ「海響」,3,1,0.916666666666667,1000040,9000005
2183,309,4101053,ファルマコン・Ａ「海響」,3,1,0.916666666666667,1000040,9000005
2184,309,4101054,ファルマコン・Ｌ「海響」,3,1,0.916666666666667,1000040,9000005
2185,309,4101055,ファルマコン・Ｗ「海響」,4,1,0.5,1000040,9000005
2186,309,4111051,ラピスヘッジ・Ｈ「海響」,3,1,0.916666666666667,1000040,9000005
2187,309,4111052,ラピスヘッジ・Ｂ「海響」,3,1,0.916666666666667,1000040,9000005
2188,309,4111053,ラピスヘッジ・Ａ「海響」,3,1,0.916666666666667,1000040,9000005
2189,309,4111054,ラピスヘッジ・Ｌ「海響」,3,1,0.916666666666667,1000040,9000005
2190,309,4111055,ラピスヘッジ・Ｗ「海響」,4,1,0.5,1000040,9000005
2191,309,4121051,パ・フェクト・Ｈ「海響」,3,1,0.916666666666667,1000040,9000005
2192,309,4121052,パ・フェクト・Ｂ「海響」,3,1,0.916666666666667,1000040,9000005
2193,309,4121053,パ・フェクト・Ａ「海響」,3,1,0.916666666666667,1000040,9000005
2194,309,4121054,パ・フェクト・Ｌ「海響」,3,1,0.916666666666667,1000040,9000005
2195,309,4121055,パ・フェクト・Ｗ「海響」,4,1,0.5,1000040,9000005
2196,401,4040041,サイトヘッド・Ｈ,3,2,5.45454545454545,1000040,9000005
2197,401,4040042,サイトヘッド・Ｂ,3,1,2.72727272727273,1000040,9000005
2198,401,4040043,サイトヘッド・Ａ,3,1,2.72727272727273,1000040,9000005
2199,401,4040044,サイトヘッド・Ｌ,3,1,2.72727272727273,1000040,9000005
2200,401,4040045,サイトヘッド・Ｗ,5,1,6.66666666666667,1000040,9000005
2201,401,4060061,ゴールテン・D・Ｈ,3,2,5.45454545454545,1000040,9000005
2202,401,4060062,ゴールテン・D・Ｂ,3,1,2.72727272727273,1000040,9000005
2203,401,4060063,ゴールテン・D・Ａ,3,1,2.72727272727273,1000040,9000005
2204,401,4060064,ゴールテン・D・Ｌ,3,1,2.72727272727273,1000040,9000005
2205,401,4060065,ゴールテン・D・Ｗ,5,1,6.66666666666667,1000040,9000005
2206,401,4090091,サブライガ・Ｈ,3,2,5.45454545454545,1000040,9000005
2207,401,4090092,サブライガ・Ｂ,3,1,2.72727272727273,1000040,9000005
2208,401,4090093,サブライガ・Ａ,3,1,2.72727272727273,1000040,9000005
2209,401,4090094,サブライガ・Ｌ,3,1,2.72727272727273,1000040,9000005
2210,401,4090095,サブライガ・Ｗ,5,1,6.66666666666667,1000040,9000005
2211,401,3000125,インパルスショット,3,1,2.72727272727273,1000030,9000005
2212,401,3000122,単装導弾 三皇,4,1,6.66666666666667,1000030,9000005
2213,401,3000107,グレイスピラ,3,1,2.72727272727273,1000030,9000005
2214,401,3000065,飛翔拳 双天,4,1,6.66666666666667,1000030,9000005
2215,401,3000060,ブーメラング,3,1,2.72727272727273,1000030,9000005
2216,401,3000012,ミトライユ・コルト,3,1,2.72727272727273,1000030,9000005
2217,401,3000118,ラジオパレット,4,1,6.66666666666667,1000030,9000005
2218,401,3000038,エステジオン・ボム,3,1,2.72727272727273,1000030,9000005
2219,401,3000078,ジャメル,3,1,2.72727272727273,1000030,9000005
2220,401,1000500,CP × 500,3,1,2.72727272727273,1000020,9000005
