---,EmblemPartsId,Name,EmblemPartsType,DefaultEmblemPartsFlag,IsEditable,Texture,FlagTexture,Descprition,GameModeId
100223,120174,沖縄,OutLine,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0174.Tex_Emblem_02_0174',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0174_Flag.Tex_Emblem_02_0174_Flag',,1
100224,120175,初心者,Main,True,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0091.Tex_Emblem_02_0091',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0091_Flag.Tex_Emblem_02_0091_Flag',,1
100225,120176,ソリディアメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0187.Tex_Emblem_02_0187',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0187_Flag.Tex_Emblem_02_0187_Flag',,1
100226,120177,カーディナルメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0188.Tex_Emblem_02_0188',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0188_Flag.Tex_Emblem_02_0188_Flag',,1
100227,120178,スクラッパーメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0189.Tex_Emblem_02_0189',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0189_Flag.Tex_Emblem_02_0189_Flag',,1
100228,120179,サイトヘッドメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0190.Tex_Emblem_02_0190',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0190_Flag.Tex_Emblem_02_0190_Flag',,1
100229,120180,シーユー・レイターメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0191.Tex_Emblem_02_0191',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0191_Flag.Tex_Emblem_02_0191_Flag',,1
100230,120181,ゴールテン・ダーメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0192.Tex_Emblem_02_0192',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0192_Flag.Tex_Emblem_02_0192_Flag',,1
100231,120182,アンゼロイメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0193.Tex_Emblem_02_0193',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0193_Flag.Tex_Emblem_02_0193_Flag',,1
100232,120183,ディスドスメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0194.Tex_Emblem_02_0194',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0194_Flag.Tex_Emblem_02_0194_Flag',,1
100233,120184,サブライガメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0195.Tex_Emblem_02_0195',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0195_Flag.Tex_Emblem_02_0195_Flag',,1
100234,120185,ファルマコンメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0196.Tex_Emblem_02_0196',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0196_Flag.Tex_Emblem_02_0196_Flag',,1
100235,120186,ラピスヘッジメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0197.Tex_Emblem_02_0197',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0197_Flag.Tex_Emblem_02_0197_Flag',,1
100236,120187,パ・フェクトメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0198.Tex_Emblem_02_0198',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0198_Flag.Tex_Emblem_02_0198_Flag',,1
100237,120188,エタニティメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0199.Tex_Emblem_02_0199',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0199_Flag.Tex_Emblem_02_0199_Flag',,1
100238,120189,オキサイドメイン,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0200.Tex_Emblem_02_0200',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0200_Flag.Tex_Emblem_02_0200_Flag',,1
100239,120190,ブーケ,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0201.Tex_Emblem_02_0201',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0201_Flag.Tex_Emblem_02_0201_Flag',,1
100240,120204,WXW,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0204.Tex_Emblem_02_0204',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0204_Flag.Tex_Emblem_02_0204_Flag',,1
100241,120205,殴重鋼匠,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0205.Tex_Emblem_02_0205',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0205_Flag.Tex_Emblem_02_0205_Flag',,1
100242,120206,MA-I,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0206.Tex_Emblem_02_0206',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0206_Flag.Tex_Emblem_02_0206_Flag',,1
100243,120207,AVENIR,Main,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0207.Tex_Emblem_02_0207',Texture2D'/Game/GUI/Common/Tex/Emblem/02/Tex_Emblem_02_0207_Flag.Tex_Emblem_02_0207_Flag',,1
100244,130001,クロスライト,Sub,True,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0001.Tex_Emblem_03_0001',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0001_Flag.Tex_Emblem_03_0001_Flag',,1
100245,130002,シャイニングフロスト,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0002.Tex_Emblem_03_0002',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0002_Flag.Tex_Emblem_03_0002_Flag',,1
100246,130003,ツインドラゴン,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0003.Tex_Emblem_03_0003',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0003_Flag.Tex_Emblem_03_0003_Flag',,1
100247,130004,バーニング,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0004.Tex_Emblem_03_0004',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0004_Flag.Tex_Emblem_03_0004_Flag',,1
100248,130005,ザ・サン,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0005.Tex_Emblem_03_0005',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0005_Flag.Tex_Emblem_03_0005_Flag',,1
100249,130006,スパイダーネット,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0006.Tex_Emblem_03_0006',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0006_Flag.Tex_Emblem_03_0006_Flag',,1
100250,130007,ビーハウス,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0007.Tex_Emblem_03_0007',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0007_Flag.Tex_Emblem_03_0007_Flag',,1
100251,130008,ポリスバッジ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0008.Tex_Emblem_03_0008',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0008_Flag.Tex_Emblem_03_0008_Flag',,1
100252,130009,コースター,Sub,True,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0009.Tex_Emblem_03_0009',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0009_Flag.Tex_Emblem_03_0009_Flag',,1
100253,130010,折り紙,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0010.Tex_Emblem_03_0010',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0010_Flag.Tex_Emblem_03_0010_Flag',,1
100254,130011,シルエットダイヤ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0011.Tex_Emblem_03_0011',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0011_Flag.Tex_Emblem_03_0011_Flag',,1
100255,130012,シルエットスター,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0012.Tex_Emblem_03_0012',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0012_Flag.Tex_Emblem_03_0012_Flag',,1
100256,130013,シルエットハート,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0013.Tex_Emblem_03_0013',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0013_Flag.Tex_Emblem_03_0013_Flag',,1
100257,130014,禁止,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0014.Tex_Emblem_03_0014',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0014_Flag.Tex_Emblem_03_0014_Flag',,1
100258,130015,ローテーション,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0015.Tex_Emblem_03_0015',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0015_Flag.Tex_Emblem_03_0015_Flag',,1
100259,130016,フロストダイヤ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0016.Tex_Emblem_03_0016',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0016_Flag.Tex_Emblem_03_0016_Flag',,1
100260,130017,シルエットクラウン,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0017.Tex_Emblem_03_0017',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0017_Flag.Tex_Emblem_03_0017_Flag',,1
100261,130018,もみじリーフ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0018.Tex_Emblem_03_0018',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0018_Flag.Tex_Emblem_03_0018_Flag',,1
100262,130019,サークルエッジ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0019.Tex_Emblem_03_0019',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0019_Flag.Tex_Emblem_03_0019_Flag',,1
100263,130020,スプラッシュ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0020.Tex_Emblem_03_0020',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0020_Flag.Tex_Emblem_03_0020_Flag',,1
100264,130021,ダスト,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0021.Tex_Emblem_03_0021',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0021_Flag.Tex_Emblem_03_0021_Flag',,1
100265,130022,アングリー,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0022.Tex_Emblem_03_0022',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0022_Flag.Tex_Emblem_03_0022_Flag',,1
100266,130023,バニシング,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0023.Tex_Emblem_03_0023',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0023_Flag.Tex_Emblem_03_0023_Flag',,1
100267,130024,ギャラクシー,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0024.Tex_Emblem_03_0024',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0024_Flag.Tex_Emblem_03_0024_Flag',,1
100268,130025,サークルスラッシュ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0025.Tex_Emblem_03_0025',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0025_Flag.Tex_Emblem_03_0025_Flag',,1
100269,130026,ダブルスター,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0026.Tex_Emblem_03_0026',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0026_Flag.Tex_Emblem_03_0026_Flag',,1
100270,130027,ツインタイド,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0027.Tex_Emblem_03_0027',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0027_Flag.Tex_Emblem_03_0027_Flag',,1
100271,130028,ダイヤサークル,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0028.Tex_Emblem_03_0028',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0028_Flag.Tex_Emblem_03_0028_Flag',,1
100272,130029,ツインハート,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0029.Tex_Emblem_03_0029',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0029_Flag.Tex_Emblem_03_0029_Flag',,1
100273,130030,ハナマル,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0030.Tex_Emblem_03_0030',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0030_Flag.Tex_Emblem_03_0030_Flag',,1
100274,130031,音符記号,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0031.Tex_Emblem_03_0031',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0031_Flag.Tex_Emblem_03_0031_Flag',,1
100275,130032,アングリーマーク,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0032.Tex_Emblem_03_0032',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0032_Flag.Tex_Emblem_03_0032_Flag',,1
100276,130033,ビックリマーク,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0033.Tex_Emblem_03_0033',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0033_Flag.Tex_Emblem_03_0033_Flag',,1
100277,130034,クエスチョンマーク,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0034.Tex_Emblem_03_0034',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0034_Flag.Tex_Emblem_03_0034_Flag',,1
100278,130035,ダブルダレマーク,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0035.Tex_Emblem_03_0035',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0035_Flag.Tex_Emblem_03_0035_Flag',,1
100279,130036,プレイボタン,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0036.Tex_Emblem_03_0036',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0036_Flag.Tex_Emblem_03_0036_Flag',,1
100280,130037,スピードアップ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0037.Tex_Emblem_03_0037',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0037_Flag.Tex_Emblem_03_0037_Flag',,1
100281,130038,ターゲット,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0038.Tex_Emblem_03_0038',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0038_Flag.Tex_Emblem_03_0038_Flag',,1
100282,130039,ト音記号,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0039.Tex_Emblem_03_0039',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0039_Flag.Tex_Emblem_03_0039_Flag',,1
100283,130040,矢印,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0040.Tex_Emblem_03_0040',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0040_Flag.Tex_Emblem_03_0040_Flag',,1
100284,130041,マインドライト,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0041.Tex_Emblem_03_0041',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0041_Flag.Tex_Emblem_03_0041_Flag',,1
100285,130042,コメントLOVE,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0042.Tex_Emblem_03_0042',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0042_Flag.Tex_Emblem_03_0042_Flag',,1
100286,130043,コンフューズド,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0043.Tex_Emblem_03_0043',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0043_Flag.Tex_Emblem_03_0043_Flag',,1
100287,130044,ラウンドビックリマーク,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0044.Tex_Emblem_03_0044',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0044_Flag.Tex_Emblem_03_0044_Flag',,1
100288,130045,ダウンサンダー,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0045.Tex_Emblem_03_0045',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0045_Flag.Tex_Emblem_03_0045_Flag',,1
100289,130046,プラント,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0046.Tex_Emblem_03_0046',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0046_Flag.Tex_Emblem_03_0046_Flag',,1
100290,130047,通信OK,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0047.Tex_Emblem_03_0047',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0047_Flag.Tex_Emblem_03_0047_Flag',,1
100291,130048,レイニー,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0048.Tex_Emblem_03_0048',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0048_Flag.Tex_Emblem_03_0048_Flag',,1
100292,130049,サンオアクラウド,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0049.Tex_Emblem_03_0049',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0049_Flag.Tex_Emblem_03_0049_Flag',,1
100293,130050,チェックオーケー,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0050.Tex_Emblem_03_0050',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0050_Flag.Tex_Emblem_03_0050_Flag',,1
100294,130051,スペースサークル,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0051.Tex_Emblem_03_0051',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0051_Flag.Tex_Emblem_03_0051_Flag',,1
100295,130052,スリースターズ,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0052.Tex_Emblem_03_0052',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0052_Flag.Tex_Emblem_03_0052_Flag',,1
100296,130053,サターン,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0053.Tex_Emblem_03_0053',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0053_Flag.Tex_Emblem_03_0053_Flag',,1
100297,130054,クアンタムサークル,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0054.Tex_Emblem_03_0054',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0054_Flag.Tex_Emblem_03_0054_Flag',,1
100298,130055,スタースパーク,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0055.Tex_Emblem_03_0055',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0055_Flag.Tex_Emblem_03_0055_Flag',,1
100299,130056,ラインスター,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0056.Tex_Emblem_03_0056',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0056_Flag.Tex_Emblem_03_0056_Flag',,1
100300,130057,アース,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0057.Tex_Emblem_03_0057',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0057_Flag.Tex_Emblem_03_0057_Flag',,1
100301,130058,シャイニングスター,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0058.Tex_Emblem_03_0058',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0058_Flag.Tex_Emblem_03_0058_Flag',,1
100302,130059,クロスソード,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0059.Tex_Emblem_03_0059',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0059_Flag.Tex_Emblem_03_0059_Flag',,1
100303,130060,バットウイング,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0060.Tex_Emblem_03_0060',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0060_Flag.Tex_Emblem_03_0060_Flag',,1
100304,130061,ダブルバット,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0061.Tex_Emblem_03_0061',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0061_Flag.Tex_Emblem_03_0061_Flag',,1
100305,130062,ツインユニコーン,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0062.Tex_Emblem_03_0062',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0062_Flag.Tex_Emblem_03_0062_Flag',,1
100306,130063,ひび割れハート,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0063.Tex_Emblem_03_0063',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0063_Flag.Tex_Emblem_03_0063_Flag',,1
100307,130064,エンジェルウイング,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0064.Tex_Emblem_03_0064',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0064_Flag.Tex_Emblem_03_0064_Flag',,1
100308,130065,レインボーゲート,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0065.Tex_Emblem_03_0065',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0065_Flag.Tex_Emblem_03_0065_Flag',,1
100309,130066,しだれ藤,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0066.Tex_Emblem_03_0066',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0066_Flag.Tex_Emblem_03_0066_Flag',,1
100310,130067,グローリーリース,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0067.Tex_Emblem_03_0067',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0067_Flag.Tex_Emblem_03_0067_Flag',,1
100311,130068,シューティングスター,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0068.Tex_Emblem_03_0068',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0068_Flag.Tex_Emblem_03_0068_Flag',,1
100312,130069,効果A,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0069.Tex_Emblem_03_0069',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0069_Flag.Tex_Emblem_03_0069_Flag',,1
100313,130070,効果B,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0070.Tex_Emblem_03_0070',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0070_Flag.Tex_Emblem_03_0070_Flag',,1
100314,130071,効果C,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0071.Tex_Emblem_03_0071',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0071_Flag.Tex_Emblem_03_0071_Flag',,1
100315,130072,効果D,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0072.Tex_Emblem_03_0072',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0072_Flag.Tex_Emblem_03_0072_Flag',,1
100316,130073,リーパーサイス,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0073.Tex_Emblem_03_0073',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0073_Flag.Tex_Emblem_03_0073_Flag',,1
100317,130074,オールドクラウン,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0074.Tex_Emblem_03_0074',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0074_Flag.Tex_Emblem_03_0074_Flag',,1
100318,130075,フラッグス,Sub,False,True,Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0075.Tex_Emblem_03_0075',Texture2D'/Game/GUI/Common/Tex/Emblem/03/Tex_Emblem_03_0075_Flag.Tex_Emblem_03_0075_Flag',,1
